NCBI_GeneID_pig	NCBI_GeneID_human	Ensembl_GeneID_pig	Ensembl_GeneID_human	geneName_pig	geneName_human
100627493	390321	ENSSSCG00000047005	ENSG00000205330		OR6C1
100626193	1039	ENSSSCG00000032340	ENSG00000140743	CDR2	CDR2
100738610	79414	ENSSSCG00000002927	ENSG00000126243	LRFN3	LRFN3
		ENSSSCG00000031460			
		ENSSSCG00000014789	ENSG00000284438		SSU72P7
100522453		ENSSSCG00000027905	ENSG00000255663		
		ENSSSCG00000042066			
100158205	51809	ENSSSCG00000009705	ENSG00000109586	GALNT7	GALNT7
		ENSSSCG00000042967			
		ENSSSCG00000047915			
		ENSSSCG00000038832	ENSG00000223247	U2	RNU2-64P
		ENSSSCG00000050410			
		ENSSSCG00000046776			
110261136	127534	ENSSSCG00000035068	ENSG00000189433	GJB4	GJB4
		ENSSSCG00000042288			
100158092	10278	ENSSSCG00000002026	ENSG00000100842	EFS	EFS
		ENSSSCG00000019928			
100155269	4063	ENSSSCG00000006375	ENSG00000122224	LY9	LY9
		ENSSSCG00000033048			
733672	1471	ENSSSCG00000037360	ENSG00000101439	CST3	CST3
100518176	56926	ENSSSCG00000013475	ENSG00000125912	NCLN	NCLN
397055	1594	ENSSSCG00000028637	ENSG00000111012	CYP27B1	CYP27B1
		ENSSSCG00000045382			
100514654	2140	ENSSSCG00000003580	ENSG00000158161	EYA3	EYA3
		ENSSSCG00000013805			
		ENSSSCG00000041708			
		ENSSSCG00000051342			
100737856	79324	ENSSSCG00000047547	ENSG00000278870	OR51G1	OR51G1
100521795	163183	ENSSSCG00000002929	ENSG00000181392	SYNE4	SYNE4
		ENSSSCG00000019718			
		ENSSSCG00000041257			
		ENSSSCG00000048845			
		ENSSSCG00000048732			
		ENSSSCG00000048204			
		ENSSSCG00000035843			
100512677	57521	ENSSSCG00000017139	ENSG00000141564	RPTOR	RPTOR
		ENSSSCG00000050865			
	692108	ENSSSCG00000029026	ENSG00000212135	SNORD67	SNORD67
		ENSSSCG00000045421			
		ENSSSCG00000042455			
		ENSSSCG00000041498			
		ENSSSCG00000038382			
		ENSSSCG00000049040			
397294	7544	ENSSSCG00000021322	ENSG00000067646		ZFY
		ENSSSCG00000045247			
		ENSSSCG00000048540			
		ENSSSCG00000049009			
100521983	6870	ENSSSCG00000009160	ENSG00000169836	TACR3	TACR3
100737900	81282	ENSSSCG00000043251	ENSG00000176893	OR51G2	OR51G2
	152138	ENSSSCG00000003277	ENSG00000253548		PYDC2
100521716	9782	ENSSSCG00000014343	ENSG00000280987		MATR3
100626709	136371	ENSSSCG00000029241	ENSG00000146926	ASB10	ASB10
		ENSSSCG00000020542	ENSG00000252766	U6	RNU6-255P
		ENSSSCG00000044246			
		ENSSSCG00000045378			
		ENSSSCG00000048634			
		ENSSSCG00000043913			
		ENSSSCG00000041121			
		ENSSSCG00000020610	ENSG00000252659	U6	RNU6-1088P
100523906	84964	ENSSSCG00000002910	ENSG00000239382	ALKBH6	ALKBH6
		ENSSSCG00000019754			
		ENSSSCG00000048102			
100524855	81392	ENSSSCG00000042857	ENSG00000244623		OR2AE1
		ENSSSCG00000050517			
100511475	53828	ENSSSCG00000044108	ENSG00000150201	FXYD4	FXYD4
		ENSSSCG00000042196			
		ENSSSCG00000018631			
		ENSSSCG00000042137			
100158186	7073	ENSSSCG00000010685	ENSG00000151923	TIAL1	TIAL1
102162530	220	ENSSSCG00000004822	ENSG00000184254	ALDH1A3	ALDH1A3
		ENSSSCG00000049657			
		ENSSSCG00000041776			
		ENSSSCG00000033306			
100510971	119687	ENSSSCG00000014752	ENSG00000176895	OR51A7	OR51A7
100517829	51206	ENSSSCG00000026365	ENSG00000088053		GP6
		ENSSSCG00000040926			
		ENSSSCG00000037546			
110256141	201164	ENSSSCG00000039878	ENSG00000179598	PLD6	PLD6
	54596	ENSSSCG00000045226	ENSG00000240563		L1TD1
100514739	29107	ENSSSCG00000007119	ENSG00000132661	NXT1	NXT1
		ENSSSCG00000047491			
		ENSSSCG00000041540			
		ENSSSCG00000043749			
		ENSSSCG00000019051			
		ENSSSCG00000043887			
		ENSSSCG00000006376			
		ENSSSCG00000041421			
		ENSSSCG00000045352			
		ENSSSCG00000041694			
		ENSSSCG00000038408			
		ENSSSCG00000018461			
		ENSSSCG00000041076			
		ENSSSCG00000042230			
102159510	207063	ENSSSCG00000039476	ENSG00000169084		DHRSX
		ENSSSCG00000050451			
		ENSSSCG00000042116			
		ENSSSCG00000021891			
100626638	202018	ENSSSCG00000021828	ENSG00000169762	TAPT1	TAPT1
		ENSSSCG00000049897			
100517719	114883	ENSSSCG00000021292	ENSG00000117859	OSBPL9	OSBPL9
		ENSSSCG00000036505			
100514928	64412	ENSSSCG00000007117	ENSG00000125812		GZF1
		ENSSSCG00000050365			
		ENSSSCG00000046865			
100622469	4234	ENSSSCG00000025027	ENSG00000037897	METTL1	METTL1
100517433	202151	ENSSSCG00000016838	ENSG00000164188	RANBP3L	RANBP3L
		ENSSSCG00000039228			
		ENSSSCG00000019637			
		ENSSSCG00000043416			
		ENSSSCG00000043153			
100524809	25999	ENSSSCG00000002921	ENSG00000105270	CLIP3	CLIP3
		ENSSSCG00000042528			
		ENSSSCG00000046350			
	54596	ENSSSCG00000049978	ENSG00000240563		L1TD1
100522629	25996	ENSSSCG00000015056	ENSG00000076043	REXO2	REXO2
		ENSSSCG00000046442			
		ENSSSCG00000048609			
100152841	51310	ENSSSCG00000002025	ENSG00000092096	SLC22A17	SLC22A17
		ENSSSCG00000036289			
100155475	3185	ENSSSCG00000010203	ENSG00000169813	HNRNPF	HNRNPF
110256150	3768	ENSSSCG00000034773	ENSG00000184185		KCNJ12
		ENSSSCG00000042728			
		ENSSSCG00000002601			
		ENSSSCG00000050753			
100286812	64847	ENSSSCG00000017565	ENSG00000006282	SPATA20	SPATA20
100624136	339416	ENSSSCG00000015491	ENSG00000183831		ANKRD45
100625616	2636	ENSSSCG00000032249	ENSG00000164900	GBX1	GBX1
100523894	55718	ENSSSCG00000007840	ENSG00000058600	POLR3E	POLR3E
		ENSSSCG00000032576	ENSG00000202423	U6	RNU6-827P
		ENSSSCG00000032840			
		ENSSSCG00000048398			
		ENSSSCG00000041231			
		ENSSSCG00000033487			
		ENSSSCG00000044799			
100624565	22827	ENSSSCG00000038800	ENSG00000179950	PUF60	PUF60
		ENSSSCG00000019002			
110259144	9189	ENSSSCG00000031130	ENSG00000214717	ZBED1	ZBED1
		ENSSSCG00000041023			
		ENSSSCG00000045666			
100154053	57823	ENSSSCG00000006378	ENSG00000026751	SLAMF7	SLAMF7
100516287	730159	ENSSSCG00000035315	ENSG00000232113	TEX50	TEX50
100518537	2769	ENSSSCG00000013473	ENSG00000060558	GNA15	GNA15
100627390		ENSSSCG00000040416	ENSG00000256349		
		ENSSSCG00000036769			
		ENSSSCG00000041885			
		ENSSSCG00000048640			
		ENSSSCG00000019633	ENSG00000199627	U6	RNU6-1010P
100151804	144193	ENSSSCG00000000893	ENSG00000139344	AMDHD1	AMDHD1
100515106	63908	ENSSSCG00000031219	ENSG00000125814	NAPB	NAPB
		ENSSSCG00000044974			
		ENSSSCG00000048179			
		ENSSSCG00000033274			
100144495	9363	ENSSSCG00000012658	ENSG00000134594	RAB33A	RAB33A
100515286	6196	ENSSSCG00000004022	ENSG00000071242	RPS6KA2	RPS6KA2
	100130302	ENSSSCG00000030735	ENSG00000223731		SUPT20HL1
		ENSSSCG00000045545			
100518203	26534	ENSSSCG00000026253	ENSG00000255582		OR10G2
		ENSSSCG00000038344			
		ENSSSCG00000049369			
		ENSSSCG00000042746			
	26165	ENSSSCG00000047595	ENSG00000276040		SPATA31A7
		ENSSSCG00000019649	ENSG00000206708	U6	RNU6-1227P
		ENSSSCG00000041985			
		ENSSSCG00000035171			
110261049	112724	ENSSSCG00000038287	ENSG00000160439	RDH13	RDH13
		ENSSSCG00000046852			
110256142	23164	ENSSSCG00000036812	ENSG00000133030		MPRIP
		ENSSSCG00000033895			
100144885	284403	ENSSSCG00000002923	ENSG00000075702	WDR62	WDR62
		ENSSSCG00000049592			
		ENSSSCG00000033282			
110255239	390321	ENSSSCG00000000332	ENSG00000205330		OR6C1
397626	10894	ENSSSCG00000029886	ENSG00000133800	LYVE1	LYVE1
		ENSSSCG00000020360	ENSG00000253005	U6	RNU6-176P
		ENSSSCG00000048482			
		ENSSSCG00000051616			
		ENSSSCG00000019267	ENSG00000222790	U4	RNU4-14P
		ENSSSCG00000045028			
		ENSSSCG00000050815			
100625070	25895	ENSSSCG00000037619	ENSG00000123427	EEF1AKMT3	EEF1AKMT3
		ENSSSCG00000039454			
		ENSSSCG00000050582			
100513441	1386	ENSSSCG00000038076	ENSG00000115966	ATF2	ATF2
		ENSSSCG00000019712			
100626792	1062	ENSSSCG00000023296	ENSG00000138778	CENPE	CENPE
100623588	27252	ENSSSCG00000015497	ENSG00000076321	KLHL20	KLHL20
100524179	338398	ENSSSCG00000016458	ENSG00000185899	TAS2R60	TAS2R60
		ENSSSCG00000045002			
100157054	120935	ENSSSCG00000000894	ENSG00000165972	CCDC38	CCDC38
100518755	442117	ENSSSCG00000021805	ENSG00000174473	GALNTL6	GALNTL6
		ENSSSCG00000043386			
		ENSSSCG00000036548			
	100130302	ENSSSCG00000031803	ENSG00000223731		SUPT20HL1
		ENSSSCG00000035437			
		ENSSSCG00000002610			
733588	2767	ENSSSCG00000029279	ENSG00000088256	GNA11	GNA11
		ENSSSCG00000046509			
		ENSSSCG00000018435	ENSG00000206701	U6	RNU6-1040P
		ENSSSCG00000051551	ENSG00000252604	U2	RNU2-44P
100520483	347730	ENSSSCG00000023859	ENSG00000162951	LRRTM1	LRRTM1
		ENSSSCG00000044596			
		ENSSSCG00000043008			
100512910	26533	ENSSSCG00000026156	ENSG00000169208	OR10G3	OR10G3
100156082	26235	ENSSSCG00000004347	ENSG00000112234	FBXL4	FBXL4
		ENSSSCG00000041763			
100154044	100529063	ENSSSCG00000002023	ENSG00000258643	PABPN1	BCL2L2-PABPN1
		ENSSSCG00000037770			
100155061	7862	ENSSSCG00000011548	ENSG00000156983	BRPF1	BRPF1
100620490	391196	ENSSSCG00000044653	ENSG00000177186		OR2M7
		ENSSSCG00000036151	ENSG00000252431	U6	RNU6-1247P
100523973	5724	ENSSSCG00000031788	ENSG00000169403	PTAFR	PTAFR
		ENSSSCG00000049956			
		ENSSSCG00000047798			
100524358	55609	ENSSSCG00000012659	ENSG00000056277	ZNF280C	ZNF280C
		ENSSSCG00000041442			
		ENSSSCG00000018915	ENSG00000202300	U6	RNU6-487P
		ENSSSCG00000049698			
		ENSSSCG00000033217			
		ENSSSCG00000046696	ENSG00000199370	U3	U3
100516047	6507	ENSSSCG00000016841	ENSG00000079215	SLC1A3	SLC1A3
		ENSSSCG00000047997			
		ENSSSCG00000002613			
		ENSSSCG00000045043			
		ENSSSCG00000041035			
100525071	4884	ENSSSCG00000017144	ENSG00000171246	NPTX1	NPTX1
100627336	54869	ENSSSCG00000026417	ENSG00000131037	EPS8L1	EPS8L1
		ENSSSCG00000044546			
	677809	ENSSSCG00000018373	ENSG00000275994	SNORA24	SNORA24
		ENSSSCG00000050228			
100154253	80114	ENSSSCG00000010204	ENSG00000122870	BICC1	BICC1
100511130	962	ENSSSCG00000006379	ENSG00000117091	CD48	CD48
100519350	10072	ENSSSCG00000030415	ENSG00000254986	DPP3	DPP3
		ENSSSCG00000039765			
		ENSSSCG00000031950			
		ENSSSCG00000034822			
100622167	10102	ENSSSCG00000037767	ENSG00000123297	TSFM	TSFM
100521353	79705	ENSSSCG00000004823	ENSG00000154237	LRRK1	LRRK1
110260381	2672	ENSSSCG00000006902	ENSG00000162676	GFI1	GFI1
		ENSSSCG00000034383	ENSG00000201746	U6	RNU6-828P
		ENSSSCG00000048382			
		ENSSSCG00000042597			
100152843	94234	ENSSSCG00000000991	ENSG00000164379	FOXQ1	FOXQ1
100861536	100008587	ENSSSCG00000037563	ENSG00000274917	5_8S_rRNA	RNA5-8SN5
		ENSSSCG00000049324			
102158965	728361	ENSSSCG00000042327	ENSG00000105261	OVOL3	OVOL3
100620525	50862	ENSSSCG00000036546	ENSG00000110315	RNF141	RNF141
		ENSSSCG00000047299			
		ENSSSCG00000043417			
100513100	9079	ENSSSCG00000029227	ENSG00000169744	LDB2	LDB2
100522309	51247	ENSSSCG00000026606	ENSG00000120727	PAIP2	PAIP2
		ENSSSCG00000043712			
		ENSSSCG00000043761			
		ENSSSCG00000049827			
100736743	390321	ENSSSCG00000041168	ENSG00000205330		OR6C1
100513166	401665	ENSSSCG00000014754	ENSG00000176900	OR51T1	OR51T1
100623697	91687	ENSSSCG00000015496	ENSG00000120334	CENPL	CENPL
		ENSSSCG00000050776			
	6218	ENSSSCG00000031140	ENSG00000182774		RPS17
		ENSSSCG00000045717			
100625238	116988	ENSSSCG00000025610	ENSG00000133612	AGAP3	AGAP3
		ENSSSCG00000041499			
		ENSSSCG00000046144			
		ENSSSCG00000038753			
		ENSSSCG00000046577			
100626700	54776	ENSSSCG00000027189	ENSG00000125503	PPP1R12C	PPP1R12C
		ENSSSCG00000016384			
		ENSSSCG00000029755			
		ENSSSCG00000043918			
100316549	406926	ENSSSCG00000018866	ENSG00000207586	ssc-mir-135-2	MIR135A2
		ENSSSCG00000043619			
100520832	5968	ENSSSCG00000037620	ENSG00000172023		REG1B
100155855	6636	ENSSSCG00000000895	ENSG00000139343	SNRPF	SNRPF
	284131	ENSSSCG00000030277	ENSG00000173818	ENDOV	ENDOV
100523618	81578	ENSSSCG00000001500	ENSG00000124749	COL21A1	COL21A1
396848	4638	ENSSSCG00000011867	ENSG00000065534	MYLK	MYLK
100525444	9016	ENSSSCG00000012660	ENSG00000102078	SLC25A14	SLC25A14
		ENSSSCG00000039968			
	26529	ENSSSCG00000049972	ENSG00000280236		OR12D2
		ENSSSCG00000026203			
396578	9963	ENSSSCG00000026423	ENSG00000170482	SLC23A1	SLC23A1
	4968	ENSSSCG00000011549	ENSG00000114026		OGG1
100621067	22826	ENSSSCG00000038907	ENSG00000126698	DNAJC8	DNAJC8
100511325	6504	ENSSSCG00000006380	ENSG00000117090	SLAMF1	SLAMF1
414403	5438	ENSSSCG00000039196	ENSG00000105258	POLR2I	POLR2I
		ENSSSCG00000046731			
		ENSSSCG00000048307			
100514867	84930	ENSSSCG00000011065	ENSG00000120539	MASTL	MASTL
		ENSSSCG00000031747			
		ENSSSCG00000033576			
100153858	5165	ENSSSCG00000012181	ENSG00000067992	PDK3	PDK3
		ENSSSCG00000045334			
	442902	ENSSSCG00000026843	ENSG00000284544	MIR330	MIR330
110259367	166	ENSSSCG00000032265	ENSG00000104964	TLE5	TLE5
		ENSSSCG00000046089			
		ENSSSCG00000049310			
		ENSSSCG00000042282			
		ENSSSCG00000044183			
100515284	128817	ENSSSCG00000007121	ENSG00000125823	CSTL1	CSTL1
		ENSSSCG00000042401			
		ENSSSCG00000046301			
100498771	406968	ENSSSCG00000019050	ENSG00000207614	ssc-mir-193a	MIR193A
		ENSSSCG00000041755			
		ENSSSCG00000046729			
		ENSSSCG00000048501			
100517893	79871	ENSSSCG00000006903	ENSG00000122484	RPAP2	RPAP2
	140880	ENSSSCG00000007122	ENSG00000125831	CST11	CST11
		ENSSSCG00000046815			
100522482	51237	ENSSSCG00000029239	ENSG00000170476	MZB1	MZB1
		ENSSSCG00000043732			
100624574	55157	ENSSSCG00000015492	ENSG00000117593	DARS2	DARS2
		ENSSSCG00000035439			
100620914	272	ENSSSCG00000022492	ENSG00000133805	AMPD3	AMPD3
		ENSSSCG00000046147			
		ENSSSCG00000042907			
		ENSSSCG00000048312			
100514433	728118	ENSSSCG00000043890	ENSG00000184923		NUTM2A
100515765	1473	ENSSSCG00000007123	ENSG00000170367		CST5
		ENSSSCG00000045567			
		ENSSSCG00000043321			
		ENSSSCG00000051415			
	54596	ENSSSCG00000051179	ENSG00000240563		L1TD1
100620133	441478	ENSSSCG00000005844	ENSG00000198435	NRARP	NRARP
		ENSSSCG00000046614			
		ENSSSCG00000032587			
		ENSSSCG00000047057			
		ENSSSCG00000005307			
100624986	10677	ENSSSCG00000029571	ENSG00000135407	AVIL	AVIL
106504470	90673	ENSSSCG00000032977	ENSG00000235194	PPP1R3E	PPP1R3E
100152011	51166	ENSSSCG00000009708	ENSG00000109576	AADAT	AADAT
100156272	8536	ENSSSCG00000011550	ENSG00000134072	CAMK1	CAMK1
		ENSSSCG00000045425			
100516554	59277	ENSSSCG00000000896	ENSG00000074527	NTN4	NTN4
100415925	202051	ENSSSCG00000014348	ENSG00000170469	SPATA24	SPATA24
		ENSSSCG00000041629			
100515935	10047	ENSSSCG00000007124	ENSG00000125815		CST8
		ENSSSCG00000042687			
		ENSSSCG00000049950			
100522808	1155	ENSSSCG00000002926	ENSG00000105254	TBCB	TBCB
		ENSSSCG00000043383			
106508259	23495	ENSSSCG00000040134	ENSG00000240505	TNFRSF13B	TNFRSF13B
		ENSSSCG00000047831			
		ENSSSCG00000049661			
		ENSSSCG00000042520			
		ENSSSCG00000049777			
		ENSSSCG00000048687			
100622728	7089	ENSSSCG00000028995	ENSG00000065717	TLE2	TLE2
		ENSSSCG00000044621			
		ENSSSCG00000045052			
		ENSSSCG00000041091			
100157766	3449	ENSSSCG00000045163	ENSG00000147885	IFN-ALPHA-9	IFNA16
		ENSSSCG00000043967			
		ENSSSCG00000049004			
		ENSSSCG00000051650			
	120406	ENSSSCG00000029043	ENSG00000204361		NXPE2
	403277	ENSSSCG00000034597	ENSG00000206536		OR5K3
100155262	57594	ENSSSCG00000028190	ENSG00000215271	HOMEZ	HOMEZ
		ENSSSCG00000007125			
		ENSSSCG00000044682			
		ENSSSCG00000047414			
		ENSSSCG00000048361			
		ENSSSCG00000044347			
		ENSSSCG00000046943			
100520288	22856	ENSSSCG00000004825	ENSG00000131873	CHSY1	CHSY1
	23513	ENSSSCG00000039466	ENSG00000180900		SCRIB
100152851	8832	ENSSSCG00000006381	ENSG00000066294	CD84	CD84
100516302	128821	ENSSSCG00000029289	ENSG00000101435		CST9L
100152047	84553	ENSSSCG00000004349	ENSG00000146267	FAXC	FAXC
100517908	84614	ENSSSCG00000015494	ENSG00000185278	ZBTB37	ZBTB37
		ENSSSCG00000049715			
		ENSSSCG00000042742			
100038002	93974	ENSSSCG00000027072	ENSG00000130770	ATP5IF1	ATP5IF1
100158062	9853	ENSSSCG00000005308	ENSG00000198853	RUSC2	RUSC2
100217388	282618	ENSSSCG00000036439	ENSG00000182393	IL29	IFNL1
		ENSSSCG00000044294			
100516275	100507650	ENSSSCG00000026237	ENSG00000215277	RNF212B	RNF212B
110256143	23326	ENSSSCG00000035671	ENSG00000124422	USP22	USP22
		ENSSSCG00000049343			
		ENSSSCG00000051769			
		ENSSSCG00000042374			
106505821	26339	ENSSSCG00000033785	ENSG00000232382		OR5K1
100151836	55829	ENSSSCG00000004826	ENSG00000131871	SELENOS	SELENOS
397587	826	ENSSSCG00000030149	ENSG00000126247	CAPNS1	CAPNS1
		ENSSSCG00000046217			
100156989	9531	ENSSSCG00000010686	ENSG00000151929	BAG3	BAG3
		ENSSSCG00000047536			
		ENSSSCG00000048809			
		ENSSSCG00000041686			
100513629	518	ENSSSCG00000015973	ENSG00000154518	ATP5MC3	ATP5MC3
	390436	ENSSSCG00000002187	ENSG00000176230	OR4K17	OR4K17
100523125	126792	ENSSSCG00000022151	ENSG00000176022	B3GALT6	B3GALT6
397619	5860	ENSSSCG00000034811	ENSG00000151552	QDPR	QDPR
		ENSSSCG00000038449			
	57674	ENSSSCG00000017146	ENSG00000173821		RNF213
		ENSSSCG00000014755			
		ENSSSCG00000045396			
110258978	158131	ENSSSCG00000040844	ENSG00000165202		OR1Q1
100240745	5968	ENSSSCG00000031177	ENSG00000172023		REG1B
		ENSSSCG00000046255			
		ENSSSCG00000044437			
100523723	29904	ENSSSCG00000007839	ENSG00000103319	EEF2K	EEF2K
		ENSSSCG00000050849			
100626622	51634	ENSSSCG00000032739	ENSG00000134597	RBMX2	RBMX2
100524673	202052	ENSSSCG00000014356	ENSG00000170464	DNAJC18	DNAJC18
		ENSSSCG00000044644			
397195	133	ENSSSCG00000013408	ENSG00000148926	ADM	ADM
		ENSSSCG00000014756			
		ENSSSCG00000049061			
		ENSSSCG00000049198			
100525186	84457	ENSSSCG00000039215	ENSG00000165443	PHYHIPL	PHYHIPL
100620296	79953	ENSSSCG00000007130	ENSG00000101463	SYNDIG1	SYNDIG1
	26339	ENSSSCG00000036419	ENSG00000232382		OR5K1
		ENSSSCG00000044522			
		ENSSSCG00000045333			
100519073	246330	ENSSSCG00000012944	ENSG00000174516	PELI3	PELI3
396579	7138	ENSSSCG00000025353	ENSG00000105048	TNNT1	TNNT1
100514676	91452	ENSSSCG00000011064	ENSG00000107897	ACBD5	ACBD5
100156839	730112	ENSSSCG00000005309	ENSG00000215187	FAM166B	FAM166B
100125972	462	ENSSSCG00000015493	ENSG00000117601	SERPINC1	SERPINC1
		ENSSSCG00000044138			
100624883	10106	ENSSSCG00000031707	ENSG00000175215	CTDSP2	CTDSP2
		ENSSSCG00000049442			
		ENSSSCG00000051252			
100516911	84101	ENSSSCG00000021307	ENSG00000136014	USP44	USP44
	54596	ENSSSCG00000040198	ENSG00000240563		L1TD1
100152012	8530	ENSSSCG00000007131	ENSG00000077984	CST7	CST7
100522859		ENSSSCG00000014351	ENSG00000279686		
		ENSSSCG00000022529			
100152596	6293	ENSSSCG00000001501	ENSG00000223501	VPS52	VPS52
		ENSSSCG00000041326			
		ENSSSCG00000042591			
110256466	2850	ENSSSCG00000036580	ENSG00000170837	GPR27	GPR27
100513431	8913	ENSSSCG00000017562	ENSG00000006283	CACNA1G	CACNA1G
		ENSSSCG00000045485			
100155632	7016	ENSSSCG00000005310	ENSG00000107140	TESK1	TESK1
100620966	83667	ENSSSCG00000029438	ENSG00000130766	SESN2	SESN2
		ENSSSCG00000022842			
110262277	642623	ENSSSCG00000014929	ENSG00000255009		UBTFL1
		ENSSSCG00000039956			
100624231	25836	ENSSSCG00000016842	ENSG00000164190	NIPBL	NIPBL
100513749	119692	ENSSSCG00000014757	ENSG00000176922	OR51S1	OR51S1
100157249	57136	ENSSSCG00000036286	ENSG00000101474	APMAP	APMAP
110260413	642574	ENSSSCG00000034987	ENSG00000203499	IQANK1	IQANK1
	94137	ENSSSCG00000028713	ENSG00000183638		RP1L1
399685	1346	ENSSSCG00000037792	ENSG00000161281	COX7A1	COX7A1
		ENSSSCG00000042845			
110256144	25979	ENSSSCG00000031802	ENSG00000109016	DHRS7B	DHRS7B
100511520	119694	ENSSSCG00000014758	ENSG00000176925	OR51F2	OR51F2
110259781	111064649	ENSSSCG00000042105	ENSG00000283288	SMIM33	SMIM33
		ENSSSCG00000044360			
		ENSSSCG00000003282			
100736573	284382	ENSSSCG00000013605	ENSG00000181786	ACTL9	ACTL9
		ENSSSCG00000049126			
100519447	101928198	ENSSSCG00000009709	ENSG00000198948	MFAP3L	MFAP3L
100518767	65003	ENSSSCG00000012943	ENSG00000174547	MRPL11	MRPL11
		ENSSSCG00000047583			
100144587	22876	ENSSSCG00000010687	ENSG00000198825	INPP5F	INPP5F
100157642	7056	ENSSSCG00000042607	ENSG00000178726	THBD	THBD
		ENSSSCG00000042471			
100522330	23428	ENSSSCG00000002032	ENSG00000092068	SLC7A8	SLC7A8
100737094	91419	ENSSSCG00000000453	ENSG00000166896	ATP23	ATP23
		ENSSSCG00000046849			
100156912	114836	ENSSSCG00000006382	ENSG00000162739	SLAMF6	SLAMF6
		ENSSSCG00000038477			
	79816	ENSSSCG00000024588	ENSG00000104953		TLE6
100217389	340061	ENSSSCG00000014349	ENSG00000184584	STING1	STING1
100517095	10988	ENSSSCG00000030608	ENSG00000111142	METAP2	METAP2
100737047	100288072	ENSSSCG00000007842	ENSG00000183921	SDR42E2	SDR42E2
110260409	286077	ENSSSCG00000036964	ENSG00000180921	FAM83H	FAM83H
100519792	149041	ENSSSCG00000015498	ENSG00000135870	RC3H1	RC3H1
100038011	971	ENSSSCG00000005311	ENSG00000137101	CD72	CD72
		ENSSSCG00000043227			
		ENSSSCG00000041577			
	54596	ENSSSCG00000045500	ENSG00000240563		L1TD1
100621065	7705	ENSSSCG00000025355	ENSG00000167635	ZNF146	ZNF146
106504882	23705	ENSSSCG00000031831	ENSG00000182985	CADM1	CADM1
		ENSSSCG00000045941			
100134950	25957	ENSSSCG00000037594	ENSG00000132424	PNISR	PNISR
100739515	645104	ENSSSCG00000023941	ENSG00000249581	CLRN2	CLRN2
		ENSSSCG00000032099			
100513634	51660	ENSSSCG00000032916	ENSG00000060762		MPC1
		ENSSSCG00000045620			
100153954	11146	ENSSSCG00000006904	ENSG00000174842	GLMN	GLMN
100621177	54797	ENSSSCG00000044404	ENSG00000130772	MED18	MED18
100158100	57216	ENSSSCG00000006383	ENSG00000162738	VANGL2	VANGL2
100625298	2567	ENSSSCG00000035584	ENSG00000182256	GABRG3	GABRG3
		ENSSSCG00000040197			
		ENSSSCG00000046695			
110256146	8834	ENSSSCG00000034040	ENSG00000178307	TMEM11	TMEM11
		ENSSSCG00000041752			
100525866	80059	ENSSSCG00000008259	ENSG00000176204	LRRTM4	LRRTM4
100520174	266743	ENSSSCG00000012942	ENSG00000174576	NPAS4	NPAS4
100522692	56898	ENSSSCG00000022282	ENSG00000164039	BDH2	BDH2
100152643	9468	ENSSSCG00000012182	ENSG00000102230	PCYT1B	PCYT1B
		ENSSSCG00000046441			
		ENSSSCG00000041800			
		ENSSSCG00000050652			
		ENSSSCG00000051268			
		ENSSSCG00000048386			
100520763	10614	ENSSSCG00000017336	ENSG00000186834	HEXIM1	HEXIM1
	256302	ENSSSCG00000033762	ENSG00000274180		NATD1
100525364	220965	ENSSSCG00000010209	ENSG00000148541	FAM13C	FAM13C
		ENSSSCG00000001502			
		ENSSSCG00000034335			
		ENSSSCG00000042720			
		ENSSSCG00000046693			
100514119	119695	ENSSSCG00000014759	ENSG00000279270	OR52R1	OR52R1
100521123	81846	ENSSSCG00000013409	ENSG00000133812	SBF2	SBF2
100155928	121227	ENSSSCG00000000455	ENSG00000139263	LRIG3	LRIG3
110260411	225689	ENSSSCG00000035933	ENSG00000181085	MAPK15	MAPK15
100155875	10093	ENSSSCG00000011552	ENSG00000241553	ARPC4	ARPC4
		ENSSSCG00000033287			
		ENSSSCG00000045042			
		ENSSSCG00000036792			
		ENSSSCG00000032599			
100514196	80856	ENSSSCG00000015976	ENSG00000144320	LNPK	LNPK
		ENSSSCG00000042190			
100525345	147929	ENSSSCG00000002931	ENSG00000196357	ZNF565	ZNF565
100739583	51056	ENSSSCG00000023604	ENSG00000002549	LAP3	LAP3
		ENSSSCG00000003632			
